-1.435073 0.989949 -0.535826
-1.435073 1.113693 -0.750156
-1.435073 1.113693 -0.321496
-1.435073 1.237437 -0.107165
-1.485591 0.989949 -0.678713
-1.637145 0.989949 -0.678713
-1.670190 1.067039 -0.626127
-1.384554 0.989949 -0.392939
-1.485591 1.237437 -0.250052
-1.637145 1.237437 -0.250052
-1.670190 1.251301 -0.157771
-1.384554 1.237437 0.035722
-1.435073 1.361181 -0.750156
-1.435073 1.361181 -0.321496
-1.435073 1.484924 -0.535826
-1.435073 1.608668 -0.750156
-1.435073 1.608668 -0.321496
-1.485591 1.484924 -0.678713
-1.637145 1.484924 -0.678713
-1.670190 1.473900 -0.586050
-1.384554 1.484924 -0.392939
-1.435073 -1.608668 0.107165
-1.435073 -1.608668 0.535826
-1.435073 -1.484924 0.321496
-1.435073 -1.361181 0.107165
-1.435073 -1.361181 0.535826
-1.435073 -1.237437 0.750156
-1.485591 -1.484924 0.178609
-1.637145 -1.484924 0.178609
-1.670190 -1.483535 0.271915
-1.384554 -1.484924 0.464382
-1.485591 -1.237437 0.607269
-1.637145 -1.237437 0.607269
-1.670190 -1.151032 0.572024
-1.384554 -1.237437 0.893043
-1.435073 -1.113693 0.107165
-1.435073 -1.113693 0.535826
-1.435073 -0.989949 0.321496
-1.435073 -0.866206 0.107165
-1.435073 -0.866206 0.535826
-1.435073 -0.742462 0.750156
-1.485591 -0.989949 0.178609
-1.637145 -0.989949 0.178609
-1.670190 -0.897200 0.188886
-1.384554 -0.989949 0.464382
-1.485591 -0.742462 0.607269
-1.637145 -0.742462 0.607269
-1.670190 -0.767620 0.697131
-1.384554 -0.742462 0.893043
-1.435073 -0.618718 0.107165
-1.435073 -0.618718 0.535826
-1.435073 -0.494975 0.321496
-1.435073 -0.371231 0.107165
-1.435073 -0.371231 0.535826
-1.435073 -0.247487 0.750156
-1.485591 -0.494975 0.178609
-1.637145 -0.494975 0.178609
-1.670190 -0.404074 0.157513
-1.384554 -0.494975 0.464382
-1.485591 -0.247487 0.607269
-1.637145 -0.247487 0.607269
-1.670190 -0.220777 0.517857
-1.384554 -0.247487 0.893043
-1.435073 -0.123744 0.107165
-1.435073 -0.123744 0.535826
-1.435073 0.000000 0.321496
-1.435073 0.123744 0.107165
-1.435073 0.123744 0.535826
-1.435073 0.247487 0.750156
-1.485591 0.000000 0.178609
-1.637145 0.000000 0.178609
-1.670190 0.059059 0.250858
-1.384554 0.000000 0.464382
-1.485591 0.247487 0.607269
-1.637145 0.247487 0.607269
-1.670190 0.176154 0.667432
-1.384554 0.247487 0.893043
-1.435073 0.371231 0.107165
-1.435073 0.371231 0.535826
-1.435073 0.494975 0.321496
-1.435073 0.618718 0.107165
-1.435073 0.618718 0.535826
-1.435073 0.742462 0.750156
-1.485591 0.494975 0.178609
-1.637145 0.494975 0.178609
-1.670190 0.491989 0.085340
-1.384554 0.494975 0.464382
-1.485591 0.742462 0.607269
-1.637145 0.742462 0.607269
-1.670190 0.654215 0.637609
-1.384554 0.742462 0.893043
-1.435073 0.866206 0.107165
-1.435073 0.866206 0.535826
-1.435073 0.989949 0.321496
-1.435073 1.113693 0.107165
-1.435073 1.113693 0.535826
-1.435073 1.237437 0.750156
-1.485591 0.989949 0.178609
-1.637145 0.989949 0.178609
-1.670190 0.961187 0.267382
-1.384554 0.989949 0.464382
-1.485591 1.237437 0.607269
-1.637145 1.237437 0.607269
-1.670190 1.144953 0.619710
-1.384554 1.237437 0.893043
-1.435073 1.361181 0.107165
-1.435073 1.361181 0.535826
-1.435073 1.484924 0.321496
-1.435073 1.608668 0.107165
-1.435073 1.608668 0.535826
-1.485591 1.484924 0.178609
-1.637145 1.484924 0.178609
-1.670190 1.391608 0.179021
-1.384554 1.484924 0.464382
-1.435073 -1.608668 0.964487
-1.435073 -1.608668 1.393147
-1.435073 -1.484924 1.178817
-1.435073 -1.361181 0.964487
-1.435073 -1.361181 1.393147
-1.435073 -1.237437 1.607478
-1.485591 -1.484924 1.035930
-1.637145 -1.484924 1.035930
-1.670190 -1.399921 0.997427
-1.384554 -1.484924 1.321704
-1.485591 -1.237437 1.464591
-1.637145 -1.237437 1.464591
-1.670190 -1.156712 1.417777
-1.435073 -1.113693 0.964487
-1.435073 -1.113693 1.393147
-1.435073 -0.989949 1.178817
-1.435073 -0.866206 0.964487
-1.435073 -0.866206 1.393147
-1.435073 -0.742462 1.607478
-1.485591 -0.989949 1.035930
-1.637145 -0.989949 1.035930
-1.670190 -0.920192 1.097913
-1.384554 -0.989949 1.321704
-1.485591 -0.742462 1.464591
-1.637145 -0.742462 1.464591
-1.670190 -0.654440 1.433605
-1.435073 -0.618718 0.964487
-1.435073 -0.618718 1.393147
-1.435073 -0.494975 1.178817
-1.435073 -0.371231 0.964487
-1.435073 -0.371231 1.393147
-1.435073 -0.247487 1.607478
-1.485591 -0.494975 1.035930
-1.637145 -0.494975 1.035930
-1.670190 -0.558824 0.967877
-1.384554 -0.494975 1.321704
-1.485591 -0.247487 1.464591
-1.637145 -0.247487 1.464591
-1.670190 -0.309883 1.395202
-1.435073 -0.123744 0.964487
-1.435073 -0.123744 1.393147
-1.435073 0.000000 1.178817
-1.435073 0.123744 0.964487
-1.435073 0.123744 1.393147
-1.435073 0.247487 1.607478
-1.485591 0.000000 1.035930
-1.637145 0.000000 1.035930
-1.670190 -0.086339 1.000525
-1.384554 0.000000 1.321704
-1.485591 0.247487 1.464591
-1.637145 0.247487 1.464591
-1.670190 0.154693 1.474447
-1.435073 0.371231 0.964487
-1.435073 0.371231 1.393147
-1.435073 0.494975 1.178817
-1.435073 0.618718 0.964487
-1.435073 0.618718 1.393147
-1.435073 0.742462 1.607478
-1.485591 0.494975 1.035930
-1.637145 0.494975 1.035930
-1.670190 0.430998 0.967996
-1.384554 0.494975 1.321704
-1.485591 0.742462 1.464591
-1.637145 0.742462 1.464591
-1.670190 0.759598 1.372861
-1.435073 0.866206 0.964487
-1.435073 0.866206 1.393147
-1.435073 0.989949 1.178817
-1.435073 1.113693 0.964487
-1.435073 1.113693 1.393147
-1.435073 1.237437 1.607478
-1.485591 0.989949 1.035930
-1.637145 0.989949 1.035930
-1.670190 1.043874 0.959771
-1.384554 0.989949 1.321704
-1.485591 1.237437 1.464591
-1.637145 1.237437 1.464591
-1.670190 1.322224 1.425614
-1.435073 1.361181 0.964487
-1.435073 1.361181 1.393147
-1.435073 1.484924 1.178817
-1.435073 1.608668 0.964487
-1.435073 1.608668 1.393147
-1.485591 1.484924 1.035930
-1.637145 1.484924 1.035930
-1.670190 1.577977 1.042943
-1.384554 1.484924 1.321704
-1.030927 -1.608668 -1.607478
-1.030927 -1.608668 -1.178817
-1.030927 -1.484924 -1.393147
-1.030927 -1.361181 -1.607478
-1.030927 -1.361181 -1.178817
-1.030927 -1.237437 -0.964487
-0.980409 -1.484924 -1.536034
-0.828855 -1.484924 -1.536034
-0.795810 -1.394966 -1.560844
-1.081446 -1.484924 -1.250260
-1.233000 -1.484924 -1.250260
-0.980409 -1.237437 -1.107373
-0.828855 -1.237437 -1.107373
-0.795810 -1.150745 -1.141907
-1.081446 -1.237437 -0.821600
-1.233000 -1.237437 -0.821600
-1.030927 -1.113693 -1.607478
-1.030927 -1.113693 -1.178817
-1.030927 -0.989949 -1.393147
-1.030927 -0.866206 -1.607478
-1.030927 -0.866206 -1.178817
-1.030927 -0.742462 -0.964487
-0.980409 -0.989949 -1.536034
-0.828855 -0.989949 -1.536034
-0.795810 -1.022889 -1.623344
-1.081446 -0.989949 -1.250260
-1.233000 -0.989949 -1.250260
-0.980409 -0.742462 -1.107373
-0.828855 -0.742462 -1.107373
-0.795810 -0.654090 -1.077402
-1.081446 -0.742462 -0.821600
-1.233000 -0.742462 -0.821600
-1.030927 -0.618718 -1.607478
-1.030927 -0.618718 -1.178817
-1.030927 -0.494975 -1.393147
-1.030927 -0.371231 -1.607478
-1.030927 -0.371231 -1.178817
-1.030927 -0.247487 -0.964487
-0.980409 -0.494975 -1.536034
-0.828855 -0.494975 -1.536034
-0.795810 -0.404238 -1.514242
-1.081446 -0.494975 -1.250260
-1.233000 -0.494975 -1.250260
-0.980409 -0.247487 -1.107373
-0.828855 -0.247487 -1.107373
-0.795810 -0.191170 -1.032967
-1.081446 -0.247487 -0.821600
-1.233000 -0.247487 -0.821600
-1.030927 -0.123744 -1.607478
-1.030927 -0.123744 -1.178817
-1.030927 0.000000 -1.393147
-1.030927 0.123744 -1.607478
-1.030927 0.123744 -1.178817
-1.030927 0.247487 -0.964487
-0.980409 0.000000 -1.536034
-0.828855 0.000000 -1.536034
-0.795810 -0.053653 -1.459684
-1.081446 0.000000 -1.250260
-1.233000 0.000000 -1.250260
-0.980409 0.247487 -1.107373
-0.828855 0.247487 -1.107373
-0.795810 0.327649 -1.059602
-1.081446 0.247487 -0.821600
-1.233000 0.247487 -0.821600
-1.030927 0.371231 -1.607478
-1.030927 0.371231 -1.178817
-1.030927 0.494975 -1.393147
-1.030927 0.618718 -1.607478
-1.030927 0.618718 -1.178817
-1.030927 0.742462 -0.964487
-0.980409 0.494975 -1.536034
-0.828855 0.494975 -1.536034
-0.795810 0.588183 -1.531535
-1.081446 0.494975 -1.250260
-1.233000 0.494975 -1.250260
-0.980409 0.742462 -1.107373
-0.828855 0.742462 -1.107373
-0.795810 0.667971 -1.163579
-1.081446 0.742462 -0.821600
-1.233000 0.742462 -0.821600
-1.030927 0.866206 -1.607478
-1.030927 0.866206 -1.178817
-1.030927 0.989949 -1.393147
-1.030927 1.113693 -1.607478
-1.030927 1.113693 -1.178817
-1.030927 1.237437 -0.964487
-0.980409 0.989949 -1.536034
-0.828855 0.989949 -1.536034
-0.795810 1.082655 -1.525373
-1.081446 0.989949 -1.250260
-1.233000 0.989949 -1.250260
-0.980409 1.237437 -1.107373
-0.828855 1.237437 -1.107373
-0.795810 1.156346 -1.153551
-1.081446 1.237437 -0.821600
-1.233000 1.237437 -0.821600
-1.030927 1.361181 -1.607478
-1.030927 1.361181 -1.178817
-1.030927 1.484924 -1.393147
-1.030927 1.608668 -1.607478
-1.030927 1.608668 -1.178817
-0.980409 1.484924 -1.536034
-0.828855 1.484924 -1.536034
-0.795810 1.403230 -1.490933
-1.081446 1.484924 -1.250260
-1.233000 1.484924 -1.250260
-1.030927 -1.608668 -0.750156
-1.030927 -1.608668 -0.321496
-1.030927 -1.484924 -0.535826
-1.030927 -1.361181 -0.750156
-1.030927 -1.361181 -0.321496
-1.030927 -1.237437 -0.107165
-0.980409 -1.484924 -0.678713
-0.828855 -1.484924 -0.678713
-0.795810 -1.495569 -0.771420
-1.081446 -1.484924 -0.392939
-1.233000 -1.484924 -0.392939
-0.980409 -1.237437 -0.250052
-0.828855 -1.237437 -0.250052
-0.795810 -1.223410 -0.157796
-1.081446 -1.237437 0.035722
-1.233000 -1.237437 0.035722
-1.030927 -1.113693 -0.750156
-1.030927 -1.113693 -0.321496
-1.030927 -0.989949 -0.535826
-1.030927 -0.866206 -0.750156
-1.030927 -0.866206 -0.321496
-1.030927 -0.742462 -0.107165
-0.980409 -0.989949 -0.678713
-0.828855 -0.989949 -0.678713
-0.795810 -0.959330 -0.590563
-1.081446 -0.989949 -0.392939
-1.233000 -0.989949 -0.392939
-0.980409 -0.742462 -0.250052
-0.828855 -0.742462 -0.250052
-0.795810 -0.835667 -0.245479
-1.081446 -0.742462 0.035722
-1.233000 -0.742462 0.035722
-1.030927 -0.618718 -0.750156
-1.030927 -0.618718 -0.321496
-1.030927 -0.494975 -0.535826
-1.030927 -0.371231 -0.750156
-1.030927 -0.371231 -0.321496
-1.030927 -0.247487 -0.107165
-0.980409 -0.494975 -0.678713
-0.828855 -0.494975 -0.678713
-0.795810 -0.484325 -0.771420
-1.081446 -0.494975 -0.392939
-1.233000 -0.494975 -0.392939
-0.980409 -0.247487 -0.250052
-0.828855 -0.247487 -0.250052
-0.795810 -0.187036 -0.321141
-1.081446 -0.247487 0.035722
-1.233000 -0.247487 0.035722
-1.030927 -0.123744 -0.750156
-1.030927 -0.123744 -0.321496
-1.030927 0.000000 -0.535826
-1.030927 0.123744 -0.750156
-1.030927 0.123744 -0.321496
-1.030927 0.247487 -0.107165
-0.980409 0.000000 -0.678713
-0.828855 0.000000 -0.678713
-0.795810 -0.076735 -0.625612
-1.081446 0.000000 -0.392939
-1.233000 0.000000 -0.392939
-0.980409 0.247487 -0.250052
-0.828855 0.247487 -0.250052
-0.795810 0.294389 -0.169378
-1.081446 0.247487 0.035722
-1.233000 0.247487 0.035722
-1.030927 0.371231 -0.750156
-1.030927 0.371231 -0.321496
-1.030927 0.494975 -0.535826
-1.030927 0.618718 -0.750156
-1.030927 0.618718 -0.321496
-1.030927 0.742462 -0.107165
-0.980409 0.494975 -0.678713
-0.828855 0.494975 -0.678713
-0.795810 0.411045 -0.637923
-1.081446 0.494975 -0.392939
-1.233000 0.494975 -0.392939
-0.980409 0.742462 -0.250052
-0.828855 0.742462 -0.250052
-0.795810 0.653222 -0.277333
-1.081446 0.742462 0.035722
-1.233000 0.742462 0.035722
-1.030927 0.866206 -0.750156
-1.030927 0.866206 -0.321496
-1.030927 0.989949 -0.535826
-1.030927 1.113693 -0.750156
-1.030927 1.113693 -0.321496
-1.030927 1.237437 -0.107165
-0.980409 0.989949 -0.678713
-0.828855 0.989949 -0.678713
-0.795810 0.931721 -0.751633
-1.081446 0.989949 -0.392939
-1.233000 0.989949 -0.392939
-0.980409 1.237437 -0.250052
-0.828855 1.237437 -0.250052
-0.795810 1.197327 -0.165795
-1.081446 1.237437 0.035722
-1.233000 1.237437 0.035722
-1.030927 1.361181 -0.750156
-1.030927 1.361181 -0.321496
-1.030927 1.484924 -0.535826
-1.030927 1.608668 -0.750156
-1.030927 1.608668 -0.321496
-0.980409 1.484924 -0.678713
-0.828855 1.484924 -0.678713
-0.795810 1.458607 -0.589184
-1.081446 1.484924 -0.392939
-1.233000 1.484924 -0.392939
-1.030927 -1.608668 0.107165
-1.030927 -1.608668 0.535826
-1.030927 -1.484924 0.321496
-1.030927 -1.361181 0.107165
-1.030927 -1.361181 0.535826
-1.030927 -1.237437 0.750156
-0.980409 -1.484924 0.178609
-0.828855 -1.484924 0.178609
-0.795810 -1.502679 0.086996
-1.081446 -1.484924 0.464382
-1.233000 -1.484924 0.464382
-0.980409 -1.237437 0.607269
-0.828855 -1.237437 0.607269
-0.795810 -1.163697 0.550082
-1.081446 -1.237437 0.893043
-1.233000 -1.237437 0.893043
-1.030927 -1.113693 0.107165
-1.030927 -1.113693 0.535826
-1.030927 -0.989949 0.321496
-1.030927 -0.866206 0.107165
-1.030927 -0.866206 0.535826
-1.030927 -0.742462 0.750156
-0.980409 -0.989949 0.178609
-0.828855 -0.989949 0.178609
-0.795810 -1.071562 0.133359
-1.081446 -0.989949 0.464382
-1.233000 -0.989949 0.464382
-0.980409 -0.742462 0.607269
-0.828855 -0.742462 0.607269
-0.795810 -0.680556 0.677095
-1.081446 -0.742462 0.893043
-1.233000 -0.742462 0.893043
-1.030927 -0.618718 0.107165
-1.030927 -0.618718 0.535826
-1.030927 -0.494975 0.321496
-1.030927 -0.371231 0.107165
-1.030927 -0.371231 0.535826
-1.030927 -0.247487 0.750156
-0.980409 -0.494975 0.178609
-0.828855 -0.494975 0.178609
-0.795810 -0.506464 0.271215
-1.081446 -0.494975 0.464382
-1.233000 -0.494975 0.464382
-0.980409 -0.247487 0.607269
-0.828855 -0.247487 0.607269
-0.795810 -0.209267 0.522139
-1.081446 -0.247487 0.893043
-1.233000 -0.247487 0.893043
-1.030927 -0.123744 0.107165
-1.030927 -0.123744 0.535826
-1.030927 0.000000 0.321496
-1.030927 0.123744 0.107165
-1.030927 0.123744 0.535826
-1.030927 0.247487 0.750156
-0.980409 0.000000 0.178609
-0.828855 0.000000 0.178609
-0.795810 -0.085158 0.216767
-1.081446 0.000000 0.464382
-1.233000 0.000000 0.464382
-0.980409 0.247487 0.607269
-0.828855 0.247487 0.607269
-0.795810 0.173773 0.550048
-1.081446 0.247487 0.893043
-1.233000 0.247487 0.893043
-1.030927 0.371231 0.107165
-1.030927 0.371231 0.535826
-1.030927 0.494975 0.321496
-1.030927 0.618718 0.107165
-1.030927 0.618718 0.535826
-1.030927 0.742462 0.750156
-0.980409 0.494975 0.178609
-0.828855 0.494975 0.178609
-0.795810 0.586674 0.161311
-1.081446 0.494975 0.464382
-1.233000 0.494975 0.464382
-0.980409 0.742462 0.607269
-0.828855 0.742462 0.607269
-0.795810 0.816778 0.663707
-1.081446 0.742462 0.893043
-1.233000 0.742462 0.893043
-1.030927 0.866206 0.107165
-1.030927 0.866206 0.535826
-1.030927 0.989949 0.321496
-1.030927 1.113693 0.107165
-1.030927 1.113693 0.535826
-1.030927 1.237437 0.750156
-0.980409 0.989949 0.178609
-0.828855 0.989949 0.178609
-0.795810 0.925445 0.246041
-1.081446 0.989949 0.464382
-1.233000 0.989949 0.464382
-0.980409 1.237437 0.607269
-0.828855 1.237437 0.607269
-0.795810 1.144594 0.597873
-1.081446 1.237437 0.893043
-1.233000 1.237437 0.893043
-1.030927 1.361181 0.107165
-1.030927 1.361181 0.535826
-1.030927 1.484924 0.321496
-1.030927 1.608668 0.107165
-1.030927 1.608668 0.535826
-0.980409 1.484924 0.178609
-0.828855 1.484924 0.178609
-0.795810 1.576632 0.195862
-1.081446 1.484924 0.464382
-1.233000 1.484924 0.464382
-1.030927 -1.608668 0.964487
-1.030927 -1.608668 1.393147
-1.030927 -1.484924 1.178817
-1.030927 -1.361181 0.964487
-1.030927 -1.361181 1.393147
-1.030927 -1.237437 1.607478
-0.980409 -1.484924 1.035930
-0.828855 -1.484924 1.035930
-0.795810 -1.441505 1.118530
-1.081446 -1.484924 1.321704
-1.233000 -1.484924 1.321704
-0.980409 -1.237437 1.464591
-0.828855 -1.237437 1.464591
-0.795810 -1.146611 1.443174
-1.030927 -1.113693 0.964487
-1.030927 -1.113693 1.393147
-1.030927 -0.989949 1.178817
-1.030927 -0.866206 0.964487
-1.030927 -0.866206 1.393147
-1.030927 -0.742462 1.607478
-0.980409 -0.989949 1.035930
-0.828855 -0.989949 1.035930
-0.795810 -0.982422 0.942917
-1.081446 -0.989949 1.321704
-1.233000 -0.989949 1.321704
-0.980409 -0.742462 1.464591
-0.828855 -0.742462 1.464591
-0.795810 -0.835449 1.456751
-1.030927 -0.618718 0.964487
-1.030927 -0.618718 1.393147
-1.030927 -0.494975 1.178817
-1.030927 -0.371231 0.964487
-1.030927 -0.371231 1.393147
-1.030927 -0.247487 1.607478
-0.980409 -0.494975 1.035930
-0.828855 -0.494975 1.035930
-0.795810 -0.464392 0.947767
-1.081446 -0.494975 1.321704
-1.233000 -0.494975 1.321704
-0.980409 -0.247487 1.464591
-0.828855 -0.247487 1.464591
-0.795810 -0.204595 1.547466
-1.030927 -0.123744 0.964487
-1.030927 -0.123744 1.393147
-1.030927 0.000000 1.178817
-1.030927 0.123744 0.964487
-1.030927 0.123744 1.393147
-1.030927 0.247487 1.607478
-0.980409 0.000000 1.035930
-0.828855 0.000000 1.035930
-0.795810 0.086553 1.070810
-1.081446 0.000000 1.321704
-1.233000 0.000000 1.321704
-0.980409 0.247487 1.464591
-0.828855 0.247487 1.464591
-0.795810 0.196092 1.542479
-1.030927 0.371231 0.964487
-1.030927 0.371231 1.393147
-1.030927 0.494975 1.178817
-1.030927 0.618718 0.964487
-1.030927 0.618718 1.393147
-1.030927 0.742462 1.607478
-0.980409 0.494975 1.035930
-0.828855 0.494975 1.035930
-0.795810 0.486128 0.943034
-1.081446 0.494975 1.321704
-1.233000 0.494975 1.321704
-0.980409 0.742462 1.464591
-0.828855 0.742462 1.464591
-0.795810 0.657753 1.425445
-1.030927 0.866206 0.964487
-1.030927 0.866206 1.393147
-1.030927 0.989949 1.178817
-1.030927 1.113693 0.964487
-1.030927 1.113693 1.393147
-1.030927 1.237437 1.607478
-0.980409 0.989949 1.035930
-0.828855 0.989949 1.035930
-0.795810 0.956949 0.948643
-1.081446 0.989949 1.321704
-1.233000 0.989949 1.321704
-0.980409 1.237437 1.464591
-0.828855 1.237437 1.464591
-0.795810 1.209925 1.553760
-1.030927 1.361181 0.964487
-1.030927 1.361181 1.393147
-1.030927 1.484924 1.178817
-1.030927 1.608668 0.964487
-1.030927 1.608668 1.393147
-0.980409 1.484924 1.035930
-0.828855 1.484924 1.035930
-0.795810 1.436576 1.115745
-1.081446 1.484924 1.321704
-1.233000 1.484924 1.321704
